Eng. Address,Latitude,Longitude
"Portion of G/F, Portion of M/F, 1/F and 2/F, 195 Pratas Street, Cheung Sha Wan, Kowloon",22.33679,114.16057
"2/F-5/F, 1H Shiu Fai Terrace, Wanchai, Hong Kong",22.27272,114.17585
"G/F, 2/F to 6/F, Sik Sik Yuen Social Services Complex, No. 38 Fung Tak Road, Wong Tai Sin, Kowloon",22.34309,114.19746
"Tung Wah Group of Hospitals Wong Chuk Hang Complex, 2 Wong Chuk Hang Path, Wong Chuk Hang, Hong Kong",22.25074,114.17562
"1/F-2/F, Jockey Club Sunshine Complex, 29 Nam Long Shan Road, Aberdeen, Hong Kong",22.24361,114.16624
"1 Wong Chuk Hang Path, Aberdeen, Hong Kong",22.25168,114.17538
"1 Sha Wan Drive, Pokfulam, Hong Kong",22.27048,114.12369
"62 Tin Wan Street, Aberdeen, Hong Kong",22.25136,114.14893
"60 Tin Wan Street, Aberdeen, Hong Kong",22.2515,114.14927
"Lot 1119 in D.D. 217, Off Hiram's Highway, Hebe Haven(also known as Man Kung Wo Road, Habitat, Pak Sha Wan), Sai Kung, New Territories",22.36813,114.2583
"23 Haven of Hope Road, Tseung Kwan O, New Territories",22.3149,114.2559
"4/F, Po Kan House, Po Lam Estate, Tseung Kwan O, New Territories",22.32487,114.25612
"4/F, Hong Lam House & On Lam House, Tsui Lam Estate, Tseung Kwan O, New Territories",22.32398,114.24873
"G/F & 1/F, Po Chung House & Po Pak House, Po Ming Court, Tsueng Kwan O, New Territories",22.31191,114.25793
"1/F, Wah Yuen House, Chuk Yuen (South) Estate, Wong Tai Sin, Kowloon",22.34492,114.19195
"Room 201-233 & 235, 2/F, Fu Yan House, Fu Shan Estate, Diamond Hill, Kowloon",22.34273,114.2083
"LG2 (part), G/F (part), 1/F - 6/F and 7/F (part), Lok Foon House, Tsz Lok Estate, Tsz Wan Shan, Kowloon",22.34636,114.20059
"G/F - 1/F, Lok Shing House & Lok Wong House, Tsz Lok Estate, Tsz Wan Shan, Kowloon",22.3479,114.19836
"GF & NDF2 of Ban Fung House & Ngan Fung House and Flat 133 & 134, Ngan Fung House, Fung Tak Estate, Diamond Hill, Kowloon",22.34342,114.19994
"G/F & 1/F, Tak Hong House & Tak Chi House, Hau Tak Estate, Tseung Kwan O, New Territories",22.31817,114.26492
"G/F & 1/F, King Min House, King Lam Estate, Tseung Kwan O, New Territories",22.3216,114.26088
"5 Chi Lin Drive, Diamond Hill, Kowloon",22.34073,114.20601
"DD167 Lot 1067, Nin Wah Road, Cheung Muk Tau North, Sai Kung, New Territories",22.43197,114.25118
"3/F - 4/F, Ancillary Facilities Block, Tsz Ching Estate, Tsz Wan Shan, Kowloon",22.35017,114.20182
"Units 101-108, 117-124 & 201-224, Tung Yip House, Lei Tung Estate, Apleichau, Hong Kong",22.24091,114.15439
"2/F, Lei Ning House, Ap Lei Chau Estate, Ap Lei Chau, Hong Kong",22.24509,114.14953
"5 Sha Wan Drive, Pokfulam, Hong Kong",22.27029,114.12374
"Pak She, Cheung Chau, Hong Kong",22.213,114.02744
"3/F to 5/F, Tung Chung Municipal Services Building, 39 Man Tung Road, Tung Chung, New Territories",22.29057,113.94374
"G/F-2/F, Wing B & C, Tung Shing House, Fu Tung Estate, Tung Chung, Lantau Island",22.28681,113.94149
"12 Belcher's Street, Kennedy Town, Hong Kong",22.28528,114.13242
"LG/F (Portion) and Unit 1 on L1/F, Ming Chuen House, Shui Chuen O Estate, Shatin, New Territories",22.37429,114.1986
"1/F-4/F, Tower 125, 11 Po Yan Street, Sheung Wan, Hong Kong",22.28519,114.1474
"G/F - 4/F and Portion of Roof, 28 Ko Shing Street, Sheung Wan, Hong Kong",22.28701,114.14666
"1/F & 2/F, Sai Ying Pun Community Complex, 2 High Street, Sai Ying Pun, Hong Kong",22.28483,114.14408
"2/F-5/F, No. 8 First Street, Sai Ying Pun, Hong Kong",22.28636,114.1429
"G/F-1/F, Wah Ping House, Long Ping Estate, Yuen Long, New Territories",22.44963,114.02263
"2/F, Tin Ming House, Tin Ping Estate, Sheung Shui, New Territories",22.50295,114.13334
"1/F (portion) and 2/F (portion), On Tai Estate Ancillary Facilities Block, 23 On Sau Road, Kwun Tong, Kowloon",22.32557,114.23114
"4/F, Ancillary Facilities Block, Sau Mau Ping Estate, Kwun Tong, Kowloon",22.31817,114.23471
"10 Chi Fuk Circuit, Fanling, New Territories",22.49217,114.13722
"7A Cross Street, Wan Chai, Hong Kong",22.27534,114.17285
"1-2/F, Oi Lok House, Yau Oi Estate, Tuen Mun, New Territories",22.38736,113.97314
"Rm 223 - 234 & 321 - 368, Tip Sum House, Butterfly Estate, Tuen Mun, New Territories",22.37431,113.9632
"Unit No. 2 (together with courtyard) Podium Level 3, Kwai Chung Shopping Centre, Kwai Chung Estate, Tsuen Wan New Territories",22.36753,114.12707
"1/F to 3/F, Hong Shue House, Lei Muk Shue Estate, Tsuen Wan, New Territories",22.37882,114.13692
"5/F, Block 5, Kwai Shing West Estate, Kwai Chung, New Territories",22.3619,114.12339
"Units 101-108, 117-124 on G/F & Units 201-224 on 2/F, On Mei House, Cheung On Estate, Tsing Yi, New Territories",22.36073,114.10503
"G/F(Portion), 1/F and 2/F, Block B, Shopping Block, Lai Yiu Estate, New Territories",22.35392,114.13111
"57 Sha Chau Lei Chuen, Ping Ha Road, Yuen Long, New Territories",22.44518,113.99621
"G/F-3/F, Shui Kwok House, Tin Shui Estate, Tin Shui Wai, Yuen Long, New Territories",22.45679,113.99755
"3/F- 4/F, Ancillary Facilities Block, Tin Yan Estate, Tin Shui Wai, Yuen Long, New Territories",22.46363,113.99678
"3/F, Ying Shui House, Shui Pin Wai Estate, Yuen Long, New Territories",22.44557,114.01931
"58 Sha Chau Lei Tsuen, Ha Tsuen, Yuen Long, New Territories",22.44549,113.99638
"G/F-1/F, Yiu Yat House, Tin Yiu Estate, Tin Shui Wai, Yuen Long, New Territories",22.45012,114.00518
"Lot 1392 & 837 RP in DD 115, Au Tau, Yuen Long, New Territories",22.44498,114.04107
"103 Kam Tin Road, Yuen Long, New Territories",22.44012,114.06184
"No. 93 Sam Mun Tsai Road, Shuen Wan, Tai Po, New Territories",22.45768,114.20982
"G/F & 1/F, Shun Ming House, Wah Ming Estate, Fanling, New Territories",22.48446,114.13991
"No. 93 Sam Mun Tsai Road, Shuen Wan, Tai Po, New Territories",22.45778,114.21065
"G/F & 1/F, Tai Ling House, Tai Yuen Estate, Tai Po, New Territories",22.45503,114.16769
"G/F & 1/F, Cheung Tak House, Cheung Wah Estate, Fanling, New Territories",22.49377,114.14162
"No. 93 Sam Mun Tsai Road, Shuen Wan, Tai Po, New Territories",22.4582,114.20918
"9 Wo Shun Lane, Pak She, Cheung Chau, Hong Kong",22.2125,114.02703
"G/F, UG/F, 1/F & 2/F (Part), 12 Hoi Fai Road, South West Kowloo",22.31832,114.15625
"Podium Level & Level 2, Fu Yun House, Fu Cheong Estate, Shamshuipo, Kowloon",22.32725,114.15516
"2/F-4/F, 7/F, Fung Yat Social Service Complex, 364 Kwai Shing Circuit, Kwai Chung, New Territories",22.36403,114.13037
"2-3/F., 1 Hoi Wang Road, South West Kowloon",22.3174,114.16524
"Carpark Floor (Part) and Carpark Floor High Level, Tai Wai Social Service Building, 1 Mei Tin Road, Tai Wai, Shatin, New Territories",22.37003,114.17487
"2/F and 3/F, Ancillary Facilities Block, Shek Kip Mei Estate Phase II, 100 Woh Chai Street, Sham Shui Po, Kowloon.",22.33316,114.16713
"3/F and 5/F, No. 9, Tai Kok Tsui Road, Kowloon.",22.31881,114.1618
"2/F, 18 Willow Street, Tai Kok Tsui, Kowloon",22.32516,114.16244
"7/F, Car Park Building No.2, Yiu Tung Estate, Phase 4, Shau Kei Wan, Hong Kong",22.27726,114.22493
"G/F & 1/F, Fung Yam House and Shing Yam House, On Yam Estate, Kwai Chung, New Territories",22.3694,114.14179
"Wing A & C on 3/F, Wings A, B & C on 4/F, Hong Shun House, Cheung Hong Estate, Tsing Yi, New Territories",22.35003,114.09997
"33 Lai Chi Ling Road, Kwai Chung, New Territories",22.34528,114.13195
"No. 35, Lai Chi Ling Road, Kwai Chung, New Territories",22.34569,114.13215
"2/F-6/F, Kowloon Bay Health Centre, 9 Kai Yan Street, Kowloon Bay, Kowloon",22.32863,114.2071
"2/F, Ancillary Facilities Block, Ping Tin Estate, Kowloon",22.3082,114.23645
"G/F & 1/F, Kwong Hin House & Kwong Ngar House, Kwong Tin Estate, Lam Tin, Kowloon",22.30327,114.23989
"4/F-6/F, Tak Yan House, Tak Tin Estate, Lam Tin, Kowloon",22.30875,114.23971
"2/F, Tak King House, Tak Tin Estate, Lam Tin, Kowloon",22.31081,114.2381
"1/F-3/F, Tak Yan House, Tak Tin Estate, Lam Tin, Kowloon",22.30875,114.23971
"6 Pik Wan Road, Yau Tong, Kowloon",22.29838,114.24096
"Unit 141-156 and 201-260, Fai Wah House, Lok Wah (South) Estate, Ngau Tau Kok, Kowloon",22.32003,114.21932
"2/F, Kai Shing House, Kai Yip Estate, Kowloon Bay, Kowloon",22.32972,114.20901
"4/F, Lee Foo House, Shun Lee Estate, Kwun Tong, Kowloon",22.33032,114.22705
"No. 201-260, 2/F, Tin Hang House, Shun Tin Estate, Kwun Tong, Kowloon",22.32714,114.22483
"8 Kung Lok Road, Kwun Tong, Kowloon",22.3174,114.22218
"G/F & 1/F, Leung Fat House, Cheung Fat Estate, Tsing Yi, New Territories",22.3631,114.10353
"No. 38 Lo Wai Road, Tsuen Wan, New Territories",22.38358,114.12427
"No. 133 Tai Hang Road, Hong Kong",22.27214,114.19243
"5 Po Ping Road, Sheung Shui, New Territories",22.49813,114.12529
"6 Chun Yan Street, Wong Tai Sin, Kowloon",22.33993,114.19781
"Units106-113 and 201-227, Fung Wai House, Sun Tin Wai Estate, Shatin, New Territories",22.37061,114.18671
"G/F & 1/F, Alder House, Kwong Yuen Estate, Shatin, New Territories",22.38115,114.2154
"Units 341-360 and 421-460, Wing Sam House, Lung Hang Estate, Shatin, New Territories",22.36883,114.17986
"G/F & 1/F, Hin Yeung House, Hin Keng Estate, Shatin, New Territories",22.36495,114.17335
"No. 16, Tung Lo Wan Hill Road, Tai Wai, Shatin, New Territories",22.38009,114.18092
"27 Chap Wai Kon Street, Shatin, New Territories",22.38222,114.20134
"G/F, Yiu Him House, Yiu On Estate, Ma On Shan, New Territories",22.41852,114.23089
"Units 201-240, Mei Yeung House, Mei Lam Estate, Shatin, New Territories",22.37862,114.17689
"17 Kong Pui Street, Shatin, New Territories",22.3804,114.19872
"Units Nos. 1-60, 3/F, Sun Yee House, Sun Chui Estate, Shatin, New Territories",22.36937,114.18089
"Units 601-640 & 620A, 6/F, Fook Hoi House, Lek Yuen Estate, Shatin, New Territories",22.38504,114.19147
"Units 1-10, G/F & Units 101-124, 1/F, Pok Chi House, Pok Hong Estate, Shatin, New Territories",22.37548,114.19569
"G/F & 1/F, Green Heron House, Sha Kok Estate, Shatin, New Territories",22.37783,114.19324
"G/F, Lok Man House, Lok Fu Estate, Wong Tai Sin, Kowloon",22.33668,114.18677
"G/F & 1/F, Sui Ming House & Sui Tai House, Siu Sai Wan Estate, Chai Wan, Hong Kong",22.26122,114.25017
"G/F & 1/F, Leung Wah House, Leung King Estate, Tuen Mun, New Territories",22.40745,113.9624
"No. 8 Tsing Chung Path, Tuen Mun, New Territories",22.40643,113.97291
"16 Wah Fat Street, Tuen Mun, New Territories",22.38537,113.98257
"1/F-4/F, TWGHs Tai Tung Pui Social Service Building, 32 Tsing Sin Street, Tuen Mun, New Territories",22.38522,113.97999
"1/F & 2/F, King Wing House, Shan King Estate, Tuen Mun, New Territories",22.39611,113.96525
"2 Siu Lun Street, Tuen Mun, New Territories",22.38513,113.97565
"2/F, Hoi Tai House, Hoi Fu Court, Hoi Ting Road, Mongkok West, Kowloon",22.31649,114.16528
"1/F-5/F, T.W.G.Hs. Wong Cho Tong Social Service Building, 39 Sheung Shing Street, Homantin, Kowloon",22.3201,114.18188
"Part of Level 4 & 5, Yan Man House, Homantin Estate & Ko Fai House, Kwun Fai Court, Homantin, Kowloon",22.31418,114.18206
"G/F & 1/F, Shin King House, Fu Shin Estate, Tai Po, New Territories",22.4548,114.17695
"3/F, Kwong Yan House, Kwong Fuk Estate, Tai Po, New Territories",22.44896,114.17515
"G/F & 1/F, Heng Wing House, Fu Heng Estate, Tai Po, New Territories",22.46019,114.17255
"8 Wan Tau Street, Tai Po Market, New Territories",22.4461,114.16782
"Wing B & C of G/F & 1/F, Shing Lok House & Shing Fu House, Kwai Shing East Estate, Kwai Chung, New Territories",22.36346,114.12807
"G/F & 1/F, Shek Kai House & Shek Wah House, Shek Lei (II) Estate, Kwai Chung, New Territories",22.36441,114.14039
"G/F-3/F, 22 Tin Ping Road, Sheung Shui, New Territories",22.50773,114.13035
"8 Chi Fuk Circuit, Fanling, New Territories",22.49256,114.13675
"D.D. 82, Lot 1562, Ping Che Road, Ta Kwu Ling, Fanling, New Territories",22.533,114.15338
"4/F, Choi Chu House, Choi Yuen Estate, Sheung Shui, New Territories",22.50089,114.12578
"Units 405-432, Chin Hing House, Hing Wah Estate (II), Chai Wan, Hong Kong",22.26226,114.23305
"G/F (part) and 1/F - 4/F, Oi Po House, Oi Tung Estate, Shau Kei Wan, Hong Kong",22.28216,114.22536
"2/F-5/F, Fong Shu Chuen Social Service Building, 6 Po Man Street, Shau Kei Wan, Hong Kong",22.27842,114.22918
"5/F, Oi Sin House, Oi Tung Estate, Shau Kei Wan, Hong Kong",22.2807,114.22689
"31 Lo Wai Road, Tsuen Wan, New Territories",22.38239,114.12352
"33 Lo Wai Road, Tsuen Wan, New Territories",22.38223,114.12286
"29 Tung Lam Terrace, Fu Yung Shan, Tsuen Wan, New Territories",22.37686,114.11951
"Unit 201-260, Shek Lin House, Shek Wai Kok Estate, Tsuen Wan, New Territories",22.37552,114.12332
"4/F-8/F, Yan Chai Hospital Multi-Services Complex, 18 Yan Chai Street, Tsuen Wan, New Territories",22.36965,114.11888
"G/F (part) and 2/F (part) - 7/F, Shing Wo House, Kwai Shing Estate, Kwai Chung, New Territories",22.36541,114.12685
"LG/F (part), G/F (part), 1/F - 3/F, Lai Shek House, Shek Yam Estate, Kwai Chung, New Territories",22.37024,114.14
"2/F, Shek Ning House, Shek Lei (I) Estate, Kwai Chung, New Territories",22.36188,114.13797
"G/F & 1/F, Fu Kwok House, Tai Wo Hau Estate, Tsuen Wan, New Territories",22.36703,114.12322
"Unit No. 2 (together with courtyard) Podium Level 3, Kwai Chung Shopping Centre, Kwai Chung Estate, Tsuen Wan New Territories.",22.36751,114.12707
"G/F, Wah Yuet House, Tin Wah Estate, Tin Shui Wai, Yuen Long, New Territories",22.46058,113.99503
"4/F, On Ting/Yau Oi Community Centre, On Ting Estate, Tuen Mun, N.T.",22.38733,113.97651
"Unit 2101, 21/F, Kwun Tong View, 410 Kwun Tong Road, Kwun Tong, Kowloon",22.31288,114.2243
"Room 229, 2/F, North Point Government Offices, 333 Java Road, North Point, Hong Kong",22.29209,114.20843
"G/F, Cheung Sha Wan Community Centre, 55 Fat Tseung Street, Cheung Sha Wan, Kowloon",22.34008,114.15857
"3/F, Wong Tai Sin Community Centre, 104 Ching Tak Street, Wong Tai Sin, Kowloon",22.34107,114.1943
"Room 2313, 23/F, Southorn Centre, 130 Hennessy Road, Wan Chai, Hong Kong",22.27717,114.17279
"Room 716, 7/F, Shatin Government Offices, 1 Sheung Wo Che Road, Shatin, New Territories",22.38573,114.18695
"4/F, Tai Po Complex, 8 Heung Sze Wui Street, Tai Po Market, N.T.",22.44626,114.16638
"21/F, Tsuen Wan Government Offices, 38 Sai Lau Kok Road, Tsuen Wan, New Territories",22.37471,114.11515
"Room 803, 8/F, Kowloon Government Offices,No. 405 NATHAN ROAD , Kowloon",22.30947,114.17095
